perm_id	fragment_length	enrichment_null
1386	100	1.3940620233488474
1386	110	1.3140082988178126
1386	120	1.2497185623234826
1387	70	1.3162956561196852
1387	80	1.4293261363135288
1387	90	1.4090776819227258
1387	100	1.4701513352416302
1387	110	1.4528005699513455
1387	120	1.3994762735862485
1388	70	1.2902467686342194
1388	80	1.4333665394259307
1388	90	1.2643687133006607
1388	100	1.0342669220699297
1388	110	1.0515409269909135
1388	120	1.0269708669885391
1389	70	1.4290052525298593
1389	80	1.5510452943051323
1389	90	1.0039695068662355
1389	100	0.9596321789270206
1389	110	0.9862885577037216
1389	120	0.9615701142206399
1390	70	0.5029083888733344
1390	80	0.5389812315632385
1390	90	0.6867159506371965
1390	100	0.8067958395678981
1390	110	0.8668099760651574
1390	120	0.9142556881579127
1391	70	1.5029754388500831
1391	80	1.398788781097219
1391	90	0.9994568376743578
1391	100	0.8119135780185386
1391	110	0.8507593409130723
1391	120	0.8442275934584859
1392	70	1.6989930001803768
1392	80	1.2156399232764556
1392	90	1.0185510650542422
1392	100	0.83624239865848915
1392	110	0.7911363210226829
1392	120	0.7773364414612584
1393	70	1.0229848630022766
1393	80	1.2350153481598418
1393	90	1.2185606832228906
1393	100	1.3220928513767092
1393	110	1.3324779610112056
1393	120	1.2888641623184225
1394	70	1.83122089667688
1394	80	1.5943778957057348
1394	90	0.9520992486841673
1394	100	0.9284648281603065
1394	110	0.9000438656862075
1394	120	0.8984808139509233
1395	70	1.5335135518326561
1395	80	1.4703705893363352
1395	90	1.3258115914738395
1395	100	1.1093414536117217
1395	110	1.0801328116286188
1395	120	1.0657891453936568
1396	70	1.5126255762009042
1396	80	1.1520217898161103
1396	90	0.9573165766120505
1396	100	0.9465040763533845
1396	110	0.9663276132166034
1396	120	0.9558989785824906
1397	70	1.84508814693636
1397	80	1.4539147553687264
1397	90	1.2316338690573532
1397	100	0.9005277776718817
1397	110	0.8779589461485626
1397	120	0.8723394966725371
1398	70	1.6275947485801916
1398	80	1.9860094908598316
1398	90	1.5677920177514764
1398	100	1.140963167516186
1398	110	1.1043138797041565
1398	120	1.0652364663374845
1399	70	1.321497530674338
1399	80	1.0489482687913227
1399	90	1.026875656974621
1399	100	0.9467858187909044
1399	110	0.841762581659403
1399	120	0.8211705403261573
1400	70	2.01363271413667
1400	80	0.9598761693385307
1400	90	0.8907324221619318
1400	100	0.9296583423578781
1400	110	0.917455110551674
1400	120	0.9187362062063341
1401	70	2.0884751941575694
1401	80	1.4575575691249956
1401	90	1.1018706275133479
1401	100	1.2350458506039057
1401	110	1.168430978739702
1401	120	1.1064944328793598
1402	70	0.7576294108125544
1402	80	0.7915357832639657
1402	90	0.8334780077004864
1402	100	0.9593796070469329
1402	110	0.9476685646002512
1402	120	0.9217578841582208
1403	70	1.062625795239056
1403	80	1.0950850331093807
1403	90	1.124262277602048
1403	100	0.9696436436775615
1403	110	0.9559996912850299
1403	120	0.9429575958245712
1404	70	0.5106787299638529
1404	80	0.6807600485894143
1404	90	0.8493059590411012
1404	100	1.0098327759027397
1404	110	1.0730690305967325
1404	120	1.0961725088756795
1405	70	2.1916373789250123
1405	80	1.470601718686596
1405	90	0.9639760566216277
1405	100	0.9556936572473723
1405	110	0.8987393017299388
1405	120	0.8615573530340964
1406	70	2.099532245903462
1406	80	1.190422792984071
1406	90	1.1030120332392785
1406	100	1.0660556866864621
1406	110	1.076685311463251
1406	120	1.053882003802932
1407	70	0.6073789821187792
1407	80	0.6938196389302195
1407	90	0.8101360120839786
1407	100	0.8098231940462474
1407	110	0.8936177141165833
1407	120	0.9383729371917533
1408	70	0.7218620637222899
1408	80	1.1108362220684214
1408	90	1.3843379146068997
1408	100	1.1900076834145323
1408	110	1.2135430998172807
1408	120	1.2295212917149918
1409	70	0.7637743588610578
1409	80	0.6627715595813922
1409	90	0.7989901678561139
1409	100	0.912278697294462
1409	110	0.9142224243538308
1409	120	0.955430106413366
1410	70	0.8133026198071761
1410	80	1.0290234858435057
1410	90	1.1874198610965474
1410	100	1.1449333918243452
1410	110	1.1902052376246972
1410	120	1.2160308042347543
1411	70	1.4348017219975038
1411	80	1.1953721992573534
1411	90	1.421204007551367
1411	100	1.2740539365284504
1411	110	1.2584975086284886
1411	120	1.2467564234111026
1412	70	3.2279445208742636
1412	80	1.9905008706668217
1412	90	1.332250229330994
1412	100	1.2146942406191275
1412	110	1.164525092460831
1412	120	1.119572847010709
1413	70	0.8185463124649447
1413	80	0.889137896707776
1413	90	0.9243307149802086
1413	100	1.0295291521260272
1413	110	0.9637439204931889
1413	120	0.9344916252265513
1414	70	0.6803341336750671
1414	80	0.8980973072952045
1414	90	0.9991698552913885
1414	100	0.9422787973575588
1414	110	0.9393759571970035
1414	120	0.9442693971239717
1415	70	1.3023086588942028
1415	80	1.0885171733070902
1415	90	0.9445603578958681
1415	100	0.9519258294627982
1415	110	0.9264467466047974
1415	120	0.9036411347029826
1416	70	0.48185234379497527
1416	80	0.8042803477409488
1416	90	0.9793788285280582
1416	100	1.0167919008212742
1416	110	1.0375882112144619
1416	120	1.0498047510227528
1417	70	1.9852400652818394
1417	80	1.2477457302524169
1417	90	1.1242935909904122
1417	100	1.0230373864547109
1417	110	0.9621990326774915
1417	120	0.9312011285803805
1418	70	1.6109792701789343
1418	80	0.9850931124583782
1418	90	0.9915615973925637
1418	100	0.8048920886751212
1418	110	0.8150528115113596
1418	120	0.8393916604662455
1419	70	0.5000949243764079
1419	80	0.45365594507766105
1419	90	0.611116300796758
1419	100	0.7957263935682023
1419	110	0.8478468791399888
1419	120	0.9042328361180011
1420	70	1.9011558095163439
1420	80	1.6494007260606105
1420	90	1.6007647932651172
1420	100	1.4023331308639468
1420	110	1.2806094363478209
1420	120	1.248710102337
1421	70	2.531842166159625
1421	80	1.950204594356064
1421	90	1.3541407522957059
1421	100	1.2087901869024102
1421	110	1.1840407372465405
1421	120	1.1054804006088939
1422	70	1.3648669452868056
1422	80	1.0907533785732264
1422	90	1.0700844634120155
1422	100	1.1945034090827662
1422	110	1.160627569675285
1422	120	1.154415971467736
1423	70	1.4903175491662861
1423	80	1.6484765980253493
1423	90	1.3037859808569339
1423	100	1.274741074834762
1423	110	1.215237427306175
1423	120	1.1593289109820621
1424	70	2.4966714232228697
1424	80	2.0769303986449947
1424	90	1.52392729213893
1424	100	1.1551296565103308
1424	110	1.0404619262580945
1424	120	1.0078351103976089
1425	70	1.4840415489550804
1425	80	1.1266775464330814
1425	90	1.232646928076007
1425	100	1.2796559329967931
1425	110	1.1855967371125091
1425	120	1.155590522217928
1426	70	2.042199927715981
1426	80	1.4132566686599788
1426	90	1.3192843534791772
1426	100	1.1378861328239775
1426	110	1.0887079591814286
1426	120	1.103881267588206
1427	70	0.77759598095013
1427	80	0.6905975874169539
1427	90	0.6793100426037781
1427	100	0.6929962960741035
1427	110	0.7363029660521849
1427	120	0.7812052607023174
1428	70	1.278754509377392
1428	80	0.8797162266937362
1428	90	0.8003589548951467
1428	100	0.7796454307727997
1428	110	0.7987208483084193
1428	120	0.8303684187763061
1429	70	0.7101554600515706
1429	80	0.9598575857277695
1429	90	1.0995696456650503
1429	100	1.072335490183834
1429	110	1.1413010179622172
1429	120	1.1769407209267033
1430	70	1.54746178100414
1430	80	1.2139719977358507
1430	90	1.0902269989294173
1430	100	0.921983242027316
1430	110	0.9403232354576901
1430	120	0.9403899705982244
1431	70	1.6994293406980185
1431	80	1.6078520567793355
1431	90	1.5146455740779172
1431	100	1.2882672708321783
1431	110	1.204495301833497
1431	120	1.1647450441170815
1432	70	1.03364028021084
1432	80	0.6481694473205035
1432	90	0.5651006903599901
1432	100	0.7058088570158816
1432	110	0.7395111079496269
1432	120	0.7607951384882136
1433	70	0.7812054269957966
1433	80	0.9475704442075888
1433	90	1.2171724195807854
1433	100	1.2132323888751895
1433	110	1.2305591317010893
1433	120	1.2322821936888642
1434	70	2.756084897710027
1434	80	1.7103843809706727
1434	90	1.6776622664798613
1434	100	1.5357576148517935
1434	110	1.474010105588231
1434	120	1.4468443656341274
1435	70	2.509985465756642
1435	80	1.6889935354852095
1435	90	1.2848522144536558
1435	100	1.3095000362785432
1435	110	1.2752597504145384
1435	120	1.2099478594580177
1436	70	0.6123532414034302
1436	80	0.5061803526198632
1436	90	0.6256033616168112
1436	100	0.7416060379929653
1436	110	0.7988901916425181
1436	120	0.8341487569544165
1437	70	1.7329223321007834
1437	80	1.0786457306215602
1437	90	0.9187561702525807
1437	100	0.8521708881938697
1437	110	0.8619339214158452
1437	120	0.8506371859387968
1438	70	1.4506328977208216
1438	80	1.2073907581149659
1438	90	1.3155107454524344
1438	100	1.158323477756281
1438	110	1.135896320889806
1438	120	1.1248919417217595
1439	70	1.0944795521483162
1439	80	0.8290733506665331
1439	90	0.901594218746688
1439	100	0.891506418985451
1439	110	0.8735915402496405
1439	120	0.9050690183246771
1440	70	0.8542868155098701
1440	80	0.9390522322036221
1440	90	1.137739536599664
1440	100	1.1663170632529336
1440	110	1.1257085074274025
1440	120	1.1199972982762383
1441	70	0.4802869170575344
1441	80	0.7344174500608036
1441	90	1.061776180232723
1441	100	1.1481049062701048
1441	110	1.1924916134908217
1441	120	1.191440641362324
1442	70	1.5560774269429047
1442	80	1.0298781031447208
1442	90	0.7830391410899169
1442	100	0.8202404704355002
1442	110	0.7917288483411217
1442	120	0.8023239098188717
1443	70	0.8075791002311091
1443	80	0.7512720675669391
1443	90	0.8718097321115913
1443	100	1.0123255850082922
1443	110	1.0318332377970627
1443	120	1.0148987584492901
1444	70	1.0876861391544104
1444	80	1.2074550684779701
1444	90	1.2030598931025915
1444	100	1.2416010342885397
1444	110	1.1984974791290155
1444	120	1.1814300755300626
1445	70	1.1316236618018634
1445	80	1.0632991506597222
1445	90	1.0526597015993697
1445	100	1.0918665005850057
1445	110	1.0879708521777611
1445	120	1.0859510858326709
1446	70	0.7726777315978246
1446	80	0.6408646403028166
1446	90	0.6704781011890016
1446	100	0.738012180246451
1446	110	0.754900497027985
1446	120	0.7762205561643495
1447	70	3.3741678758143197
1447	80	1.6311934046242547
1447	90	1.0928639700999563
1447	100	0.8811246621949161
1447	110	0.9004043416791946
1447	120	0.8753174240331544
1448	70	1.6116166595067838
1448	80	1.2792336428837872
1448	90	1.063446629186546
1448	100	1.2507682194123997
1448	110	1.252187142052592
1448	120	1.2112467099137287
1449	70	0.45115102436010524
1449	80	0.437704046281464
1449	90	0.613773940623624
1449	100	0.6270540456698547
1449	110	0.673073831370703
1449	120	0.7090688097282783
1450	70	0.6318024794700303
1450	80	0.8487337154666235
1450	90	0.9458379735287181
1450	100	1.1247154584618484
1450	110	1.1767908328080183
1450	120	1.1705256969758808
1451	70	0.7204797908835151
1451	80	0.9118052932994821
1451	90	0.9065256656962765
1451	100	1.067811561766905
1451	110	1.044579746290807
1451	120	1.040571425564155
1452	70	1.6954231393858685
1452	80	1.2105247823473484
1452	90	1.0514719102995498
1452	100	1.1096266602139573
1452	110	1.1139669356587072
1452	120	1.1020811921647324
1453	70	0.3501510544472302
1453	80	0.6409516191373392
1453	90	0.9728876012158855
1453	100	0.877660000545966
1453	110	0.9438878495911044
1453	120	0.9939655121690485
1454	70	0.7160350043178084
1454	80	0.7744275604769334
1454	90	0.748310955660503
1454	100	0.6983280139685606
1454	110	0.7535715289865449
1454	120	0.7855724122582904
1455	70	1.4157800060866157
1455	80	0.8291953138219511
1455	90	0.7782991803185719
1455	100	0.9081934807881143
1455	110	0.8991198980695156
1455	120	0.8923140769131035
1456	70	0.5216577594740555
1456	80	0.5888234835455515
1456	90	0.6929071037196168
1456	100	0.8944264994370271
1456	110	0.9457061903404733
1456	120	0.9561220923546182
1457	70	0.8281234183017555
1457	80	0.8967451089978995
1457	90	0.7628989623965218
1457	100	0.8310723707834994
1457	110	0.8737933869475014
1457	120	0.9116075947854493
1458	70	0.46659491274587184
1458	80	0.7221311473818075
1458	90	0.8496883716255703
1458	100	1.0315944281656726
1458	110	1.0074149726396595
1458	120	1.0351423530574873
1459	70	1.5306655946375656
1459	80	1.383685039760811
1459	90	0.9845776301835684
1459	100	0.9804114280979978
1459	110	0.9773528194170727
1459	120	0.9190885968077526
1460	70	0.7440443163160712
1460	80	0.7689960728680931
1460	90	0.8284043803185073
1460	100	0.9677099214967387
1460	110	0.9830289626784762
1460	120	1.0111855170788628
1461	70	1.4895408202358453
1461	80	1.125607428492388
1461	90	0.9392146229851498
1461	100	0.8937660263913515
1461	110	0.8723730867139962
1461	120	0.8734688944080563
1462	70	1.2614387333790609
1462	80	1.1433019337358004
1462	90	1.1379582717337287
1462	100	1.2655833054119137
1462	110	1.2761472306143482
1462	120	1.2298843766982415
1463	70	1.2586114200292198
1463	80	1.3051285860972897
1463	90	1.219679971068038
1463	100	0.986906281561994
1463	110	0.979903884350627
1463	120	0.9800833592347792
1464	70	0.6162984403930595
1464	80	0.7078273820599877
1464	90	0.9615817466981192
1464	100	1.064109105968186
1464	110	1.0879896154841624
1464	120	1.1045043476985337
1465	70	0.49205861469241086
1465	80	0.5855008668704988
1465	90	0.612669929205537
1465	100	0.8054925934353505
1465	110	0.8749824723722329
1465	120	0.9140263768521851
1466	70	1.392803443325863
1466	80	0.9962608549732339
1466	90	1.0307865873838704
1466	100	0.9375884220900187
1466	110	0.9227388884446145
1466	120	0.9341698283079541
1467	70	0.6369028441743063
1467	80	0.8615008997122976
1467	90	0.8894044480550203
1467	100	1.070441036069459
1467	110	1.0748253375039434
1467	120	1.0411803098240757
1468	70	1.3339060354986134
1468	80	1.488644820469859
1468	90	1.61476422784097
1468	100	1.317127606586997
1468	110	1.2737534944351379
1468	120	1.261056354841923
1469	70	0.522624713303619
1469	80	0.6043713359706988
1469	90	0.7628166858646699
1469	100	0.9855517121846633
1469	110	1.0589536362521978
1469	120	1.093404414541816
1470	70	2.3573342990997617
1470	80	2.1804674479208113
1470	90	1.9515366313453009
1470	100	1.6149599782430621
1470	110	1.3883245540807763
1470	120	1.2975278859803587
1471	70	1.1647924177350595
1471	80	0.8168743763255322
1471	90	0.9067712217349233
1471	100	0.9557003419717813
1471	110	0.9345987122468421
1471	120	0.9633504631213423
1472	70	0.5301884491060717
1472	80	0.8218358351151908
1472	90	0.9585746238613045
1472	100	1.0998833377220334
1472	110	1.120920180961825
1472	120	1.1349034541000609
1473	70	1.8176843303811334
1473	80	1.6932023942556944
1473	90	1.591905821926331
1473	100	1.3272281537474226
1473	110	1.2754143790017336
1473	120	1.2569903492642072
1474	70	1.6946319329780009
1474	80	1.0568485443739242
1474	90	0.7582105754188933
1474	100	0.692458587685532
1474	110	0.7005776165569565
1474	120	0.7181598587869537
1475	70	1.2865332018242213
1475	80	1.3436049147426565
1475	90	1.3352598681080587
1475	100	1.4109732964893609
1475	110	1.3616299761286057
1475	120	1.281688390767937
1476	70	1.917116605823016
1476	80	1.6357723864119753
1476	90	1.3706227372219486
1476	100	1.3655829562790995
1476	110	1.280748631175937
1476	120	1.2169952180699
1477	70	0.44783104514339356
1477	80	0.6930716729111193
1477	90	0.8111495170006838
1477	100	0.9688237165113934
1477	110	0.9865098053823406
1477	120	1.0116630484568359
1478	70	1.7311106946127797
1478	80	1.1444094367505306
1478	90	1.0111506635068002
1478	100	0.9698054655634151
1478	110	0.9331315550352514
1478	120	0.9355759173786262
1479	70	0.546115921307058
1479	80	0.9031186145983361
1479	90	0.9290634537199175
1479	100	0.9997710809275765
1479	110	1.0286297761584087
1479	120	1.044329715968973
1480	70	1.132137616493446
1480	80	1.26899788383961
1480	90	1.2334621311676837
1480	100	1.1890053523945279
1480	110	1.1643403483149293
1480	120	1.1462534931840669
1481	70	0.5519985577479255
1481	80	0.7248204068199923
1481	90	0.8143144102414579
1481	100	0.8723161211855188
1481	110	0.9133804092804716
1481	120	0.935856578886539
1482	70	0.649173705553073
1482	80	0.8349931649271551
1482	90	1.0068838194486336
1482	100	1.0180925756238681
1482	110	1.0811132996951116
1482	120	1.0852373310972616
1483	70	1.2140430170249221
1483	80	0.9262964805865925
1483	90	0.9395612388711686
1483	100	0.9481811289193549
1483	110	0.9621541036983202
1483	120	0.9588156450288212
1484	70	0.5469594804960182
1484	80	0.9019942659982834
1484	90	0.9090672491484479
1484	100	1.0298473674878463
1484	110	1.100428086335995
1484	120	1.1163540983219116
1485	70	1.580497575043083
1485	80	1.3950419482587477
1485	90	1.2080392620808935
1485	100	1.3195256698066318
1485	110	1.254369918632457
1485	120	1.226944365676995
1486	70	0.42061586815082674
1486	80	0.6358824025643388
1486	90	0.8163788005122578
1486	100	0.8171568760415827
1486	110	0.8767000554242105
1486	120	0.9069017954877558
1487	70	0.616102418401577
1487	80	0.9601369228423764
1487	90	1.1225554917959424
1487	100	1.1375142808819423
1487	110	1.1313111686792776
1487	120	1.1464869437676546
1488	70	0.44648770058821385
1488	80	0.6210661383847982
1488	90	0.7853462664097417
1488	100	0.8517445667264033
1488	110	0.914612379107704
1488	120	0.9456237019845262
1489	70	1.2063924922003024
1489	80	0.839274397078246
1489	90	0.8662777614099986
1489	100	0.9474642776540065
1489	110	0.9470925535097939
1489	120	0.9262741465718084
1490	70	2.0571133381088895
1490	80	1.5145419760222112
1490	90	1.5542149192889472
1490	100	1.2911246894996307
1490	110	1.21906903729553
1490	120	1.1854054670743943
1491	70	1.664259562048692
1491	80	1.1101105791018464
1491	90	0.9853986561132683
1491	100	0.8772486015022894
1491	110	0.8727452447093595
1491	120	0.8893479025062073
1492	70	1.2337627194062417
1492	80	0.9009178667361993
1492	90	0.9348974917082733
1492	100	1.0951262865383136
1492	110	1.0528174094805274
1492	120	1.0466392548385217
1493	70	0.7356749667757566
1493	80	1.0268224329113522
1493	90	1.2480012906242057
1493	100	1.233781842206184
1493	110	1.2787918348911953
1493	120	1.2494026281210038
1494	70	1.7211147020320074
1494	80	1.6774307227397427
1494	90	1.1041600406867667
1494	100	0.9879762415635672
1494	110	0.9606609646215325
1494	120	0.939906344964325
1495	70	1.2087116266410654
1495	80	1.4061571893300797
1495	90	1.5605944480298908
1495	100	1.289038643548601
1495	110	1.2175973625638288
1495	120	1.1990014992478937
1496	70	0.8070233226765327
1496	80	0.8546652639205566
1496	90	0.6999095116421523
1496	100	0.6484210698343152
1496	110	0.6753738885318071
1496	120	0.7002374710455677
1497	70	0.7510031657752736
1497	80	0.7035535121095307
1497	90	0.8345431535462261
1497	100	0.8040746013225465
1497	110	0.80634339894993
1497	120	0.8371993078080983
1498	70	1.6070910644629421
1498	80	1.7046496274105554
1498	90	1.4879117852748844
1498	100	1.5035852238011413
1498	110	1.4883561241340728
1498	120	1.4021076715055247
1499	70	1.1153110246304987
1499	80	0.940688610844456
1499	90	1.023828022785842
1499	100	0.9709714426196422
1499	110	1.0001182053938773
1499	120	1.0159667077657828
1500	70	0.36584295055655147
1500	80	0.5580283013742506
1500	90	0.7916081287590226
1500	100	0.958339964279258
1500	110	0.9744568388212381
1500	120	1.007913695195207
1501	70	1.8433948585323152
1501	80	1.7686667971146897
1501	90	1.1762147782754224
1501	100	0.9955342630691975
1501	110	0.930855991415594
1501	120	0.8787038968624717
1502	70	1.4405778031294794
1502	80	1.6710764844262438
1502	90	1.3557139977660007
1502	100	1.176259544640119
1502	110	1.1805033468813062
1502	120	1.144909988801751
1503	70	0.6089648795468077
1503	80	0.8653711377392314
1503	90	0.8082563697791867
1503	100	0.8499831409855338
1503	110	0.8725664632795828
1503	120	0.8869588726416838
1504	70	0.4441957521958407
1504	80	0.7383708928322538
1504	90	0.9169244348653324
1504	100	0.8974005111131145
1504	110	0.966520091182848
1504	120	0.9883050589398503
1505	70	0.3802928723862384
1505	80	0.6414161740450285
1505	90	0.8030199014508241
1505	100	0.8605439969212687
1505	110	0.9101230449493454
1505	120	0.972729214717113
1506	70	0.5726317256320643
1506	80	0.5348989151591582
1506	90	0.6299353642789639
1506	100	0.7716209358993473
1506	110	0.7654576940567641
1506	120	0.7987252467187901
1507	70	1.9801760969237054
1507	80	1.2400008224527561
1507	90	1.2138499749110638
1507	100	1.016195232714451
1507	110	1.0219918735559255
1507	120	1.0171024587834994
1508	70	0.4195718131211065
1508	80	0.7086865488209979
1508	90	0.8777324128343161
1508	100	0.9674149741521432
1508	110	1.045955832776884
1508	120	1.0625768551080925
1509	70	1.487827812350669
1509	80	1.3000804476529622
1509	90	1.3505812508664365
1509	100	1.3054084795969783
1509	110	1.217329969433191
1509	120	1.186508636522884
1510	70	1.4078268089856643
1510	80	0.9588328019869686
1510	90	0.9828816055498828
1510	100	1.1331255222267984
1510	110	1.122046230129258
1510	120	1.111000127487699
1511	70	0.5261281225361587
1511	80	0.5131130029708407
1511	90	0.5755089716309649
1511	100	0.6365667065990437
1511	110	0.7009941088967573
1511	120	0.7238429824363429
1512	70	1.339059535713903
1512	80	1.445559049264302
1512	90	1.1435920027932767
1512	100	1.1089779132136552
1512	110	1.086179872722764
1512	120	1.034589215324385
1513	70	0.5777125481711415
1513	80	0.8066741110155438
1513	90	0.9497761674196739
1513	100	0.8374469888275434
1513	110	0.9034683152853941
1513	120	0.9310872115891504
1514	70	0.8903922672469957
1514	80	1.3095903344740514
1514	90	1.1639270407326203
1514	100	1.155072370738944
1514	110	1.11330521657512
1514	120	1.1086709971682374
1515	70	1.7243147124897256
1515	80	1.4761852795431822
1515	90	1.2853204814622674
1515	100	1.1220167128836356
1515	110	1.117176163096318
1515	120	1.0703737555014023
1516	70	1.4492920757630097
1516	80	1.2087459558796683
1516	90	1.0697446620396702
1516	100	1.189863786250995
1516	110	1.1771608374181626
1516	120	1.1532551528186887
1517	70	0.6157601529861902
1517	80	0.5551621931946391
1517	90	0.6813176305896874
1517	100	0.6950790086674317
1517	110	0.7671847735176193
1517	120	0.8091276041486963
1518	70	0.8167360051103999
1518	80	0.7476720205833083
1518	90	0.6526587624722489
1518	100	0.8297476346764686
1518	110	0.8936216757582413
1518	120	0.9087314637026185
1519	70	0.5003708822100025
1519	80	0.7862204646026125
1519	90	1.098456198474926
1519	100	0.9948172995301876
1519	110	1.0684414980975354
1519	120	1.113104922105017
1520	70	0.3883631134652956
1520	80	0.59095944807958
1520	90	0.65600040779313
1520	100	0.8094713620104974
1520	110	0.8067339364090086
1520	120	0.829201939637821
1521	70	1.7977182865101513
1521	80	1.4313390819612888
1521	90	1.1731906057353811
1521	100	0.9572086004730515
1521	110	0.9559326874527371
1521	120	0.9395334332516482
1522	70	1.8825972009619587
1522	80	1.46875129298922
1522	90	1.2119457037749461
1522	100	1.1205975234794303
1522	110	1.0832936564694822
1522	120	1.0269568303933154
1523	70	1.8938787781624153
1523	80	1.4053624630767731
1523	90	1.100212980454613
1523	100	0.9776220545987233
1523	110	0.9272738684282255
1523	120	0.9382006138729079
1524	70	0.5827291562415734
1524	80	0.9847090907342785
1524	90	1.0060697351450965
1524	100	0.9024572301431011
1524	110	0.9970877487797011
1524	120	1.0137027965778718
1525	70	1.1253858976639823
1525	80	1.0057422133526932
1525	90	1.0254263338422902
1525	100	1.0402436096482583
1525	110	1.0559573863396328
1525	120	1.0362680981711794
1526	70	0.9785386792404849
1526	80	1.0026802376107404
1526	90	1.083786934995609
1526	100	1.0869063564537886
1526	110	1.0439230172311948
1526	120	1.0367259505189907
1527	70	0.5196315832296496
1527	80	0.7662094336551563
1527	90	0.9298904886179656
1527	100	0.9421029385089736
1527	110	0.995882900527395
1527	120	1.0012847258178386
1528	70	0.5080912204735901
1528	80	0.7688410723614697
1528	90	0.782498658908228
1528	100	0.7579110574835562
1528	110	0.8031940774555238
1528	120	0.8025726633787059
1529	70	1.1391013766758167
1529	80	0.8248796227462473
1529	90	0.8853314109534594
1529	100	0.9996480421504744
1529	110	0.9894012202777301
1529	120	0.9963914016708747
1530	70	0.43946323601778386
1530	80	0.5234869689568387
1530	90	0.6581063232340864
1530	100	0.7925929295601711
1530	110	0.826421778421366
1530	120	0.8879270430590637
1531	70	1.045568260394493
1531	80	0.8165649165112026
1531	90	0.8779318424789516
1531	100	0.9025842099111341
1531	110	0.891139443376449
1531	120	0.9176731921734884
1532	70	2.4420048777612644
1532	80	2.140241938478164
1532	90	1.706680550859687
1532	100	1.2258718670791504
1532	110	1.157238758852908
1532	120	1.1270330818549494
1533	70	1.8234826056339153
1533	80	1.6517348417927125
1533	90	1.2644734310713188
1533	100	1.1414714827184085
1533	110	1.0733536365555127
1533	120	1.0312883276548257
1534	70	0.5127162637496345
1534	80	0.6368196248252648
1534	90	0.8763379835521067
1534	100	0.930251025365585
1534	110	0.9228478449187533
1534	120	0.9548827646897098
1535	70	1.784046425066038
1535	80	1.555816944928703
1535	90	1.3661992435100128
1535	100	1.306724061653204
1535	110	1.2110857964090063
1535	120	1.1374109559094865
1536	70	2.488579301961115
1536	80	1.4960961934788217
1536	90	1.4114391076022532
1536	100	1.3861657376930538
1536	110	1.2913533748160784
1536	120	1.2840256300788444
1537	70	1.3726776731387307
1537	80	1.5691675549859692
1537	90	1.364457996486842
1537	100	1.4543460222151479
1537	110	1.3433650994521436
1537	120	1.2585397761561778
1538	70	0.40360536542420977
1538	80	0.5429633558078921
1538	90	0.6960494405931694
1538	100	0.8570462820554066
1538	110	0.9078302116047335
1538	120	0.9549818431617753
1539	70	1.023714826290141
1539	80	1.2551809016831685
1539	90	1.4417272082396233
1539	100	1.2834190373032945
1539	110	1.2423772422798363
1539	120	1.2099206006831436
1540	70	1.1443323994310097
1540	80	1.4275858400544563
1540	90	1.2326958353967419
1540	100	1.151481267618225
1540	110	1.145788415735849
1540	120	1.1227089312386371
1541	70	1.0458839968176359
1541	80	1.213506662953515
1541	90	1.583542706865111
1541	100	1.2953609105870565
1541	110	1.2823287788432327
1541	120	1.2407901919811837
1542	70	2.3593645114959427
1542	80	2.2109088468624916
1542	90	1.7197326893358775
1542	100	1.413496684430383
1542	110	1.3357585332348856
1542	120	1.2252915330787915
1543	70	1.2475302729057316
1543	80	1.414843682028514
1543	90	1.3377965513757033
1543	100	1.330738411972768
1543	110	1.3069197417640293
1543	120	1.2655723920196196
1544	70	1.0618368778098717
1544	80	1.0168920883986599
1544	90	0.8581351000591749
1544	100	0.915456710561407
1544	110	0.9222818687979215
1544	120	0.8815685407925808
1545	70	0.9342866687234136
1545	80	1.1050091330385756
1545	90	1.3381396253202273
1545	100	1.3535350048246706
1545	110	1.3178017093812024
1545	120	1.313245182052453
1546	70	1.6671135334964817
1546	80	1.5374626397069124
1546	90	1.040180855653043
1546	100	1.1010195454342844
1546	110	1.0776091460951382
1546	120	1.024509577381593
1547	70	0.4013922386828648
1547	80	0.5906701338327605
1547	90	0.7072064644969078
1547	100	0.7218065051269541
1547	110	0.7317128119736691
1547	120	0.786885277553067
1548	70	1.8465498075643412
1548	80	1.9997419202773532
1548	90	1.503976801416832
1548	100	1.1729402274670035
1548	110	1.1611436861955546
1548	120	1.0949459354843873
1549	70	0.3782878933697699
1549	80	0.5517111083528019
1549	90	0.6126029755203423
1549	100	0.7804008995341705
1549	110	0.8105744824628578
1549	120	0.8390258780886268
1550	70	2.0417263787936526
1550	80	1.3122610430926538
1550	90	1.0147295407575012
1550	100	0.940853930713641
1550	110	0.8827838774188429
1550	120	0.8912388231032586
1551	70	0.9589258747658681
1551	80	1.1043942835045002
1551	90	1.0348267512873999
1551	100	0.9539954809686506
1551	110	0.9132380513300051
1551	120	0.897580872534942
1552	70	0.9015484312635732
1552	80	0.9488447191123016
1552	90	1.133714126513344
1552	100	1.2695012934744652
1552	110	1.2742504838687467
1552	120	1.2631569504470779
1553	70	1.946725149842169
1553	80	1.0401219288549184
1553	90	0.777082252268102
1553	100	0.6558133117745805
1553	110	0.6777818422156129
1553	120	0.6911204789550928
1554	70	1.3617960337474782
1554	80	1.085263319140752
1554	90	1.0718121512125147
1554	100	1.0421751737541187
1554	110	0.965117692046022
1554	120	0.9556069022478563
